"site","transect","plot","recruit_aspen_density","recruit_birch_density","recruit_pine_density","recruit_larch_density","standing_dead_density","dead_larch_density","dead_tree_density","live_larch_density","live_tree_density","recruit_density","soil_gCm2","SOL_depth","trees_gCm2","snags_gCm2","aspen_trees_gCm2","aspen_snags_gCm2","birch_trees_gCm2","birch_snags_gCm2","pine_trees_gCm2","pine_snags_gCm2","larch_trees_gCm2","larch_snags_gCm2","crown_severity","latitude","longitude","shrub_gCm2","dnbr","FWD_gCm2","CWD_gCm2","region","burn_year","up_flood","slope","aspect","char_percent","elevation","basal_area_ha","AGB_gCm2","treatment","trees_raw","mean_trees","mean_snags"
"FU",2,"50",NA,NA,NA,NA,1556,NA,NA,5517,5517,NA,NA,NA,3071.06681844038,647.897427258425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3781.63090700534,0.812101152640607,0.17132751534747
"FU",2,"75",NA,NA,NA,NA,1323,NA,NA,4690,4690,NA,NA,NA,1960.83990212361,413.674857291682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2414.52668272639,0.812101152640607,0.17132751534747
"FU",3,"100",NA,NA,NA,NA,2568,NA,NA,9104,9104,NA,NA,NA,189.605056594524,40.0006367901712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",233.474679820376,0.812101152640607,0.17132751534747
"FU",3,"150",NA,NA,NA,NA,2957,NA,NA,10483,10483,NA,NA,NA,1333.12836591564,281.247686730765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1641.57920670457,0.812101152640607,0.17132751534747
"FU",3,"200",NA,NA,NA,NA,1556,NA,NA,5517,5517,NA,NA,NA,1193.47832338544,251.785969151532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1469.61781731839,0.812101152640607,0.17132751534747
"FU",3,"25",NA,NA,NA,NA,2101,NA,NA,7448,7448,NA,NA,NA,2345.14897917543,494.751850080912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2887.7547723581,0.812101152640607,0.17132751534747
"FU",3,"50",NA,NA,NA,NA,2723,NA,NA,9655,9655,NA,NA,NA,1481.18393710787,312.48270353038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1823.89094300838,0.812101152640607,0.17132751534747
"FU",3,"75",NA,NA,NA,NA,1634,NA,NA,5793,5793,NA,NA,NA,899.357418264435,189.735812317891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1107.44507053106,0.812101152640607,0.17132751534747
"Gonzo",1,"100",NA,NA,NA,NA,1478,NA,NA,5242,5242,NA,NA,NA,558.952162986915,202.20394414187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",826.978922716134,0.675896504291899,0.244509187099655
"Gonzo",1,"150",NA,NA,NA,NA,2490,NA,NA,8828,8828,NA,NA,NA,649.737665516387,235.046086811583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",961.297567587041,0.675896504291899,0.244509187099655
"Gonzo",1,"200",NA,NA,NA,NA,1012,NA,NA,3586,3586,NA,NA,NA,382.769046106176,138.468756260814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",566.313102191856,0.675896504291899,0.244509187099655
"Gonzo",1,"25",NA,NA,NA,NA,545,NA,NA,1931,1931,NA,NA,NA,302.133942065047,109.298574708466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",447.012138909606,0.675896504291899,0.244509187099655
"Gonzo",1,"50",NA,NA,NA,NA,1790,NA,NA,6345,6345,NA,NA,NA,1188.13449782279,429.81402978561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1757.86454032269,0.675896504291899,0.244509187099655
"Gonzo",1,"75",NA,NA,NA,NA,2412,NA,NA,8552,8552,NA,NA,NA,1114.2962745365,403.102656316489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1648.61967396013,0.675896504291899,0.244509187099655
"Gonzo",2,"100",NA,NA,NA,NA,311,NA,NA,1103,1103,NA,NA,NA,1296.32183921065,468.951381035755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1917.92949213243,0.675896504291899,0.244509187099655
"Gonzo",2,"150",NA,NA,NA,NA,140,NA,NA,497,497,NA,NA,NA,761.27393032613,275.394929078985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1126.31730670612,0.675896504291899,0.244509187099655
"Gonzo",2,"200",NA,NA,NA,NA,196,NA,NA,695,695,NA,NA,NA,1197.97596654994,433.374233904231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1772.42515524621,0.675896504291899,0.244509187099655
"Gonzo",2,"25",NA,NA,NA,NA,1089,NA,NA,3862,3862,NA,NA,NA,1938.46583951592,701.250418711727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2867.9921070856,0.675896504291899,0.244509187099655
"Gonzo",2,"50",NA,NA,NA,NA,778,NA,NA,2759,2759,NA,NA,NA,3191.86988000408,1154.67605577469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4722.42400979427,0.675896504291899,0.244509187099655
"Gonzo",2,"75",NA,NA,NA,NA,545,NA,NA,1931,1931,NA,NA,NA,1556.46051389637,563.057942434861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2302.80894192076,0.675896504291899,0.244509187099655
"Gonzo",3,"100",NA,NA,NA,NA,364,NA,NA,1291,1291,NA,NA,NA,660.195992485883,238.829442709263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",976.77083443054,0.675896504291899,0.244509187099655
"Gonzo",3,"150",NA,NA,NA,NA,308,NA,NA,1092,1092,NA,NA,NA,810.740473011162,293.289716318962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1199.50387058228,0.675896504291899,0.244509187099655
"Gonzo",3,"200",NA,NA,NA,NA,196,NA,NA,695,695,NA,NA,NA,861.46011474964,311.637818865303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1274.5444151278,0.675896504291899,0.244509187099655
"Gonzo",3,"25",NA,NA,NA,NA,420,NA,NA,1490,1490,NA,NA,NA,1006.95915173741,364.272876202864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1489.81263454284,0.675896504291899,0.244509187099655
"Gonzo",3,"50",NA,NA,NA,NA,308,NA,NA,1092,1092,NA,NA,NA,954.149827616924,345.168819842181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1411.68037052734,0.675896504291899,0.244509187099655
"Gonzo",3,"75",NA,NA,NA,NA,252,NA,NA,894,894,NA,NA,NA,1123.76535273204,406.528146162158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1662.62933096444,0.675896504291899,0.244509187099655
"HR",1,"100",NA,NA,NA,NA,56,NA,NA,199,199,NA,NA,NA,26.787512162507,1.15829018743656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",27.9863850477511,0.957162281473704,0.0413876313593289
"HR",1,"150",NA,NA,NA,NA,42,NA,NA,149,149,NA,NA,NA,8.11398726919106,0.350848252643764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",8.4771280965003,0.957162281473704,0.0413876313593289
"HR",1,"200",NA,NA,NA,NA,7,NA,NA,25,25,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",0,0.957162281473704,0.0413876313593289
"HR",1,"25",NA,NA,NA,NA,77,NA,NA,273,273,NA,NA,NA,117.375631408819,5.07531424643808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",122.628768058119,0.957162281473704,0.0413876313593289
"HR",1,"50",NA,NA,NA,NA,77,NA,NA,273,273,NA,NA,NA,125.657974866004,5.43344220909613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",131.281787109844,0.957162281473704,0.0413876313593289
"HR",1,"75",NA,NA,NA,NA,49,NA,NA,174,174,NA,NA,NA,154.844699615942,6.69547418415137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",161.774761305401,0.957162281473704,0.0413876313593289
"HR",2,"100",NA,NA,NA,NA,35,NA,NA,124,124,NA,NA,NA,4.60651535401307,0.199185407754933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4.81267956664632,0.957162281473704,0.0413876313593289
"HR",2,"150",NA,NA,NA,NA,28,NA,NA,99,99,NA,NA,NA,25.1317851763714,1.08669666619127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",26.2565561376666,0.957162281473704,0.0413876313593289
"HR",2,"200",NA,NA,NA,NA,42,NA,NA,149,149,NA,NA,NA,50.2724056295886,2.17377536914698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",52.5223429742616,0.957162281473704,0.0413876313593289
"HR",2,"25",NA,NA,NA,NA,70,NA,NA,248,248,NA,NA,NA,100.339438787958,4.33867044673348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",104.830122049387,0.957162281473704,0.0413876313593289
"HR",2,"50",NA,NA,NA,NA,35,NA,NA,124,124,NA,NA,NA,28.7449120773267,1.24292802541384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",30.0313882334241,0.957162281473704,0.0413876313593289
"HR",2,"75",NA,NA,NA,NA,84,NA,NA,298,298,NA,NA,NA,84.0112456112145,3.63264049440137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",87.7711619411766,0.957162281473704,0.0413876313593289
"Shark",1,"100",NA,NA,NA,NA,700,NA,NA,2483,2483,NA,NA,NA,1581.28368335653,91.8517145059049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1680.92904376394,0.940720067407318,0.0546434216522491
"Shark",1,"25",NA,NA,NA,NA,1289,NA,NA,4568,4568,NA,NA,NA,903.881719562598,52.5035997817546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",960.840265748504,0.940720067407318,0.0546434216522491
"Shark",1,"50",NA,NA,NA,NA,1457,NA,NA,5164,5164,NA,NA,NA,1557.89654013953,90.4932301147191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1656.06814834214,0.940720067407318,0.0546434216522491
"Shark",1,"75",NA,NA,NA,NA,812,NA,NA,2880,2880,NA,NA,NA,1176.9948853923,68.3678705635441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1251.16379055904,0.940720067407318,0.0546434216522491
"Shark",2,"25",NA,NA,NA,NA,1176,NA,NA,4171,4171,NA,NA,NA,1287.95505836585,74.8131923212812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1369.11617280105,0.940720067407318,0.0546434216522491
"Shark",2,"50",NA,NA,NA,NA,1790,NA,NA,6345,6345,NA,NA,NA,2299.04120501339,133.543954587552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2443.91640474906,0.940720067407318,0.0546434216522491
"Shark",3,"100",NA,NA,NA,NA,105,NA,NA,372,372,NA,NA,NA,827.225819061458,48.0509035564459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",879.353856393584,0.940720067407318,0.0546434216522491
"Shark",3,"150",NA,NA,NA,NA,700,NA,NA,2483,2483,NA,NA,NA,3275.38790618076,190.256813512428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3481.7880681635,0.940720067407318,0.0546434216522491
"Shark",3,"200",NA,NA,NA,NA,1089,NA,NA,3862,3862,NA,NA,NA,1727.17256148898,100.325933094795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",1836.01118050897,0.940720067407318,0.0546434216522491
"Shark",3,"25",NA,NA,NA,NA,700,NA,NA,2483,2483,NA,NA,NA,2653.98899773228,154.161737256448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2821.23140526473,0.940720067407318,0.0546434216522491
"Shark",3,"300",NA,NA,NA,NA,1401,NA,NA,4966,4966,NA,NA,NA,2325.99832402101,135.109807460791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2472.57223972228,0.940720067407318,0.0546434216522491
"Shark",3,"400",NA,NA,NA,NA,1556,NA,NA,5517,5517,NA,NA,NA,3165.70390186548,183.885620312706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",3365.19227296846,0.940720067407318,0.0546434216522491
"Shark",3,"50",NA,NA,NA,NA,1712,NA,NA,6069,6069,NA,NA,NA,3881.2994166192,225.452276324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",4125.8813871339,0.940720067407318,0.0546434216522491
"Shark",3,"75",NA,NA,NA,NA,778,NA,NA,2759,2759,NA,NA,NA,2439.3240467374,141.692536441479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cherskiy",NA,NA,NA,NA,NA,NA,NA,NA,"pre-burn",2593.03923797472,0.940720067407318,0.0546434216522491
